productId,name,brand,category,price,quantity
21966,Adidas T-Shirt 979,Adidas,Fashion,20372.77,1
21967,LG TV 505,LG,Electronics,2767.65,59
21968,Nike Charger 903,Nike,Accessories,15831.26,65
21969,Adidas Tablet 992,Adidas,Electronics,1363.73,165
21970,JBL Backpack 156,JBL,Fashion,18868.92,31
21971,Adidas Headphones 779,Adidas,Electronics,17958.09,6
21972,Philips Jacket 535,Philips,Fashion,17136.49,118
21973,HP Keyboard 398,HP,Accessories,11820.95,112
21974,JBL Fridge 414,JBL,Home Appliances,6591.73,9
21975,JBL Office Chair 176,JBL,Furniture,7488.64,155
21976,JBL Washing Machine 458,JBL,Home Appliances,12816.6,132
21977,Nike Microwave 564,Nike,Home Appliances,13581.45,73
21978,Sony Tablet 880,Sony,Electronics,16161.46,157
21979,Sony Mouse 394,Sony,Accessories,17310.59,180
21980,Defy TV 250,Defy,Electronics,15737.61,168
21981,Apple Couch 437,Apple,Furniture,14080.06,44
21982,Apple Mouse 499,Apple,Accessories,23563.91,61
21983,Adidas Mouse 320,Adidas,Accessories,13261.34,183
21984,HP Mouse 868,HP,Accessories,3963.63,62
21985,JBL Fridge 581,JBL,Home Appliances,8800.78,165
21986,JBL Power Bank 761,JBL,Accessories,23982.04,142
21987,Samsung Desk 160,Samsung,Furniture,7877.96,119
21988,JBL Jacket 266,JBL,Fashion,24335.83,106
21989,Logitech Microwave 149,Logitech,Home Appliances,3636.79,43
21990,Samsung Charger 530,Samsung,Accessories,13985.13,28
21991,LG Keyboard 587,LG,Accessories,6619.44,194
21992,Sony Office Chair 864,Sony,Furniture,9327.87,158
21993,JBL Sneakers 287,JBL,Fashion,16220.66,149
21994,Nike Smartphone 431,Nike,Electronics,21606.31,78
21995,Defy Desk 667,Defy,Furniture,8301.42,136
21996,Nike Office Chair 638,Nike,Furniture,20810.41,192
21997,Nike Keyboard 583,Nike,Accessories,9450.38,109
21998,Logitech Mouse 156,Logitech,Accessories,3243.95,71
21999,Adidas Jacket 497,Adidas,Fashion,18950.44,186
22000,JBL Keyboard 819,JBL,Accessories,7871.26,153
22001,LG Kettle 605,LG,Home Appliances,23090.79,137
22002,Logitech Jacket 271,Logitech,Fashion,4378.47,6
22003,JBL Tablet 739,JBL,Electronics,18192.18,73
22004,JBL Backpack 627,JBL,Fashion,8288.93,15
22005,HP TV 553,HP,Electronics,23032.5,120
22006,Nike Laptop 208,Nike,Electronics,14744.81,90
22007,Sony Washing Machine 498,Sony,Home Appliances,11552.29,23
22008,Apple Sneakers 453,Apple,Fashion,6271.79,79
22009,Sony Keyboard 541,Sony,Accessories,946.78,47
22010,Philips Headphones 774,Philips,Electronics,17636.92,185
22011,Sony Power Bank 675,Sony,Accessories,13379.85,157
22012,JBL TV 574,JBL,Electronics,20354.45,61
22013,JBL Microwave 318,JBL,Home Appliances,4460.85,145
22014,Adidas Office Chair 174,Adidas,Furniture,3830.42,69
22015,Adidas Backpack 587,Adidas,Fashion,251.05,175
22016,LG Mouse 621,LG,Accessories,2003.88,22
22017,Nike Fridge 932,Nike,Home Appliances,21092.58,112
22018,Philips Fridge 138,Philips,Home Appliances,19821.14,30
22019,Logitech Office Chair 951,Logitech,Furniture,13193.78,77
22020,Adidas Washing Machine 326,Adidas,Home Appliances,16228.89,159
22021,Philips Smartphone 583,Philips,Electronics,17195.75,90
22022,Logitech Power Bank 192,Logitech,Accessories,12550.59,146
22023,Apple Fridge 927,Apple,Home Appliances,14635.81,14
22024,LG Washing Machine 169,LG,Home Appliances,1366.27,36
22025,Defy Jacket 373,Defy,Fashion,20101.02,16
22026,Samsung Power Bank 213,Samsung,Accessories,8422.35,13
22027,Defy Keyboard 380,Defy,Accessories,16980.86,90
22028,Adidas Air Fryer 100,Adidas,Home Appliances,22179.09,178
22029,Adidas Sneakers 334,Adidas,Fashion,2186.53,128
22030,Logitech Mouse 308,Logitech,Accessories,11844.13,197
22031,Nike Washing Machine 164,Nike,Home Appliances,22551.76,51
22032,Philips T-Shirt 560,Philips,Fashion,2514.51,129
22033,Samsung Charger 469,Samsung,Accessories,18478.43,132
22034,JBL Air Fryer 856,JBL,Home Appliances,14390.39,138
22035,Philips Charger 977,Philips,Accessories,17618.75,52
22036,Defy Fridge 517,Defy,Home Appliances,6298.83,45
22037,Defy Mouse 325,Defy,Accessories,17390.24,141
22038,LG Keyboard 418,LG,Accessories,22386.63,55
22039,JBL Keyboard 166,JBL,Accessories,16766.56,180
22040,Samsung Desk 415,Samsung,Furniture,2682.15,176
22041,Adidas Mouse 360,Adidas,Accessories,5986.97,102
22042,Philips Office Chair 405,Philips,Furniture,16179.5,107
22043,Sony Keyboard 994,Sony,Accessories,2132.05,190
22044,Adidas Smartphone 570,Adidas,Electronics,4185.91,53
22045,Nike Bed Frame 801,Nike,Furniture,19049.85,51
22046,Defy Mouse 684,Defy,Accessories,21815.67,55
22047,Dell Air Fryer 894,Dell,Home Appliances,16882.97,144
22048,Nike Kettle 676,Nike,Home Appliances,22367.03,190
22049,Defy Desk 518,Defy,Furniture,6711.4,116
22050,Sony Smartphone 518,Sony,Electronics,8921.92,47
22051,LG T-Shirt 892,LG,Fashion,10122.11,180
22052,JBL Keyboard 818,JBL,Accessories,9027.65,114
22053,Sony Couch 438,Sony,Furniture,16398.6,16
22054,Samsung Power Bank 578,Samsung,Accessories,7790.86,98
22055,JBL T-Shirt 979,JBL,Fashion,5853.92,69
22056,HP Microwave 812,HP,Home Appliances,2569.26,10
22057,Nike Office Chair 533,Nike,Furniture,15339.66,54
22058,Philips Sneakers 534,Philips,Fashion,11099.62,89
22059,Samsung Washing Machine 289,Samsung,Home Appliances,9188.16,155
22060,Adidas T-Shirt 939,Adidas,Fashion,5343.18,104
22061,Defy Keyboard 362,Defy,Accessories,15856.47,124
22062,Apple Microwave 602,Apple,Home Appliances,16089.56,138
22063,Defy Backpack 984,Defy,Fashion,6136.89,77
22064,LG Tablet 915,LG,Electronics,13812.83,36
22065,LG Mouse 594,LG,Accessories,24692.27,114
22066,Nike Mouse 831,Nike,Accessories,23934.42,13
22067,Nike Headphones 535,Nike,Electronics,22689.27,169
22068,LG Charger 681,LG,Accessories,19107.43,8
22069,Adidas Keyboard 749,Adidas,Accessories,16986.82,64
22070,Adidas Sneakers 407,Adidas,Fashion,2333.59,111
22071,Defy Office Chair 145,Defy,Furniture,24914.74,181
22072,HP Couch 464,HP,Furniture,24493.27,92
22073,Adidas Mouse 862,Adidas,Accessories,23513.22,111
22074,JBL Couch 782,JBL,Furniture,22918.1,32
22075,Apple Backpack 364,Apple,Fashion,578.21,51
22076,Samsung Fridge 893,Samsung,Home Appliances,20718.53,99
22077,LG Headphones 646,LG,Electronics,9903.19,90
22078,Dell Bed Frame 544,Dell,Furniture,22895.36,144
22079,Philips Laptop 784,Philips,Electronics,16863.57,76
22080,Samsung Microwave 745,Samsung,Home Appliances,19882.49,110
22081,Samsung Jacket 964,Samsung,Fashion,5823.01,126
22082,Samsung Bed Frame 452,Samsung,Furniture,8478.63,37
22083,Defy Tablet 523,Defy,Electronics,338.59,191
22084,Apple Sneakers 192,Apple,Fashion,3862.17,92
22085,LG Charger 345,LG,Accessories,9900.24,4
22086,Dell Office Chair 481,Dell,Furniture,21692.33,94
22087,Dell Desk 745,Dell,Furniture,6485.18,18
22088,Nike Charger 862,Nike,Accessories,10369.81,157
22089,Dell Couch 831,Dell,Furniture,4844.68,193
22090,LG Office Chair 106,LG,Furniture,15879.74,112
22091,Sony Kettle 839,Sony,Home Appliances,14507.23,148
22092,JBL Office Chair 914,JBL,Furniture,17354.07,131
22093,Nike Charger 488,Nike,Accessories,23877.96,174
22094,HP Couch 604,HP,Furniture,2848.18,115
22095,JBL Jeans 296,JBL,Fashion,8291.67,179
22096,LG Bed Frame 411,LG,Furniture,12107.83,118
22097,Logitech Bed Frame 135,Logitech,Furniture,19182.39,180
22098,Adidas Smartphone 770,Adidas,Electronics,16157.33,165
22099,Defy Couch 819,Defy,Furniture,17481.0,58
22100,Dell Air Fryer 351,Dell,Home Appliances,5200.8,11
22101,Nike Keyboard 827,Nike,Accessories,719.86,138
22102,JBL Office Chair 121,JBL,Furniture,10003.49,152
22103,Adidas Office Chair 589,Adidas,Furniture,22951.47,88
22104,LG Microwave 940,LG,Home Appliances,21250.89,71
22105,Sony Fridge 908,Sony,Home Appliances,15877.88,174
22106,Adidas Power Bank 985,Adidas,Accessories,4223.72,107
22107,LG Air Fryer 916,LG,Home Appliances,809.71,128
22108,Nike Couch 771,Nike,Furniture,11655.68,91
22109,Nike Couch 703,Nike,Furniture,21352.43,18
22110,JBL Sneakers 767,JBL,Fashion,12421.09,61
22111,Adidas Bed Frame 179,Adidas,Furniture,19678.13,193
22112,LG Air Fryer 101,LG,Home Appliances,4095.46,124
22113,JBL Desk 364,JBL,Furniture,15238.96,162
22114,Defy Keyboard 645,Defy,Accessories,2875.13,56
22115,Nike Desk 903,Nike,Furniture,22673.66,179
22116,Sony Kettle 940,Sony,Home Appliances,22385.04,64
22117,Apple TV 177,Apple,Electronics,21006.44,200
22118,Apple Tablet 530,Apple,Electronics,13764.3,169
22119,Nike Couch 269,Nike,Furniture,9165.69,79
22120,Samsung Washing Machine 308,Samsung,Home Appliances,9363.7,197
22121,Apple Laptop 841,Apple,Electronics,10408.07,18
22122,Nike Mouse 159,Nike,Accessories,14519.44,142
22123,Philips Laptop 967,Philips,Electronics,472.49,129
22124,LG Microwave 644,LG,Home Appliances,8252.39,103
22125,Samsung Jeans 560,Samsung,Fashion,20659.9,103
22126,Adidas Laptop 963,Adidas,Electronics,17194.26,132
22127,Logitech Couch 922,Logitech,Furniture,10767.78,139
22128,JBL Charger 638,JBL,Accessories,21985.56,180
22129,Defy Tablet 377,Defy,Electronics,12737.8,48
22130,JBL Keyboard 626,JBL,Accessories,15181.48,130
22131,LG Tablet 143,LG,Electronics,11540.23,2
22132,LG Power Bank 278,LG,Accessories,17500.83,66
22133,Philips Desk 957,Philips,Furniture,22255.25,31
22134,Philips Couch 302,Philips,Furniture,12013.42,68
22135,Sony Sneakers 537,Sony,Fashion,19748.63,91
22136,Philips Air Fryer 443,Philips,Home Appliances,14430.78,75
22137,Philips Couch 209,Philips,Furniture,3425.53,29
22138,HP Jeans 953,HP,Fashion,18289.21,142
22139,Adidas Office Chair 892,Adidas,Furniture,24237.86,18
22140,Apple Couch 288,Apple,Furniture,24714.43,6
22141,JBL Microwave 726,JBL,Home Appliances,12048.96,62
22142,Adidas Jacket 532,Adidas,Fashion,16760.37,118
22143,Philips Backpack 674,Philips,Fashion,8822.64,195
22144,Philips Mouse 487,Philips,Accessories,19320.41,152
22145,Logitech Mouse 638,Logitech,Accessories,17722.35,136
22146,Defy Headphones 780,Defy,Electronics,3956.55,71
22147,Nike Power Bank 101,Nike,Accessories,12717.78,180
22148,Samsung Fridge 883,Samsung,Home Appliances,21523.34,79
22149,Apple Power Bank 725,Apple,Accessories,20100.16,77
22150,Logitech Washing Machine 403,Logitech,Home Appliances,19884.53,132
22151,Apple Jeans 986,Apple,Fashion,5135.3,172
22152,LG Couch 660,LG,Furniture,2381.63,56
22153,Apple Smartphone 925,Apple,Electronics,16331.16,20
22154,Apple Office Chair 888,Apple,Furniture,22495.32,28
22155,Logitech Jacket 679,Logitech,Fashion,7677.73,70
22156,Sony Charger 784,Sony,Accessories,16259.61,70
22157,JBL Fridge 480,JBL,Home Appliances,19211.11,25
22158,Philips Bed Frame 988,Philips,Furniture,17736.71,161
22159,JBL Smartphone 306,JBL,Electronics,16577.57,23
22160,Apple Kettle 202,Apple,Home Appliances,8333.58,117
22161,LG Jacket 666,LG,Fashion,20550.04,89
22162,Logitech TV 898,Logitech,Electronics,15511.11,5
22163,LG Microwave 649,LG,Home Appliances,20354.38,27
22164,Sony Headphones 553,Sony,Electronics,3129.38,181
22165,LG Headphones 137,LG,Electronics,24586.39,24
22166,Logitech Headphones 746,Logitech,Electronics,20451.86,108
22167,Samsung Kettle 444,Samsung,Home Appliances,8242.98,133
22168,JBL Desk 200,JBL,Furniture,8836.21,27
22169,Apple Power Bank 456,Apple,Accessories,5765.21,50
22170,Logitech Tablet 609,Logitech,Electronics,20754.83,79
22171,Adidas Kettle 658,Adidas,Home Appliances,1858.36,67
22172,Dell Keyboard 537,Dell,Accessories,8305.56,171
22173,Dell Jacket 908,Dell,Fashion,22410.97,121
22174,LG Couch 811,LG,Furniture,684.65,131
22175,Samsung Bed Frame 381,Samsung,Furniture,24011.78,89
22176,HP Bed Frame 908,HP,Furniture,18026.35,9
22177,Sony Fridge 919,Sony,Home Appliances,17554.82,46
22178,Logitech Office Chair 532,Logitech,Furniture,467.51,65
22179,Sony Headphones 221,Sony,Electronics,14957.76,3
22180,HP Office Chair 297,HP,Furniture,18466.47,43
22181,Logitech Desk 986,Logitech,Furniture,9745.45,195
22182,Logitech Smartphone 912,Logitech,Electronics,16873.04,130
22183,Logitech Sneakers 347,Logitech,Fashion,3934.68,119
22184,HP Bed Frame 146,HP,Furniture,7593.85,172
22185,Nike Tablet 321,Nike,Electronics,21665.46,94
22186,LG Charger 909,LG,Accessories,24083.41,168
22187,Logitech Sneakers 987,Logitech,Fashion,4485.5,95
22188,Logitech Microwave 880,Logitech,Home Appliances,2672.53,29
22189,JBL TV 114,JBL,Electronics,18395.54,13
22190,Nike Fridge 810,Nike,Home Appliances,4169.6,137
22191,LG Bed Frame 489,LG,Furniture,12696.58,51
22192,Defy Laptop 818,Defy,Electronics,4106.45,63
22193,LG Laptop 528,LG,Electronics,10337.38,14
22194,Philips Desk 296,Philips,Furniture,12322.28,84
22195,Defy Headphones 500,Defy,Electronics,7830.91,45
22196,HP Office Chair 374,HP,Furniture,9997.2,179
22197,Apple TV 400,Apple,Electronics,21298.04,200
22198,Adidas TV 565,Adidas,Electronics,6025.24,21
22199,Dell Mouse 896,Dell,Accessories,16912.11,23
22200,Samsung Office Chair 572,Samsung,Furniture,3270.91,119
22201,Philips Fridge 205,Philips,Home Appliances,5258.96,132
22202,JBL Desk 820,JBL,Furniture,22373.75,157
22203,Philips Kettle 437,Philips,Home Appliances,20569.0,157
22204,Adidas Backpack 633,Adidas,Fashion,4999.09,120
22205,Apple T-Shirt 170,Apple,Fashion,5996.86,11
22206,Nike Bed Frame 787,Nike,Furniture,19802.26,27
22207,JBL Backpack 564,JBL,Fashion,13820.98,188
22208,Philips Kettle 929,Philips,Home Appliances,18126.69,3
22209,HP Tablet 985,HP,Electronics,12239.2,176
22210,Philips Backpack 732,Philips,Fashion,8848.59,117
22211,Dell Air Fryer 971,Dell,Home Appliances,13740.61,48
22212,Defy Mouse 903,Defy,Accessories,19886.38,123
22213,LG Kettle 498,LG,Home Appliances,9432.41,190
22214,Adidas Charger 364,Adidas,Accessories,17315.07,62
22215,JBL Couch 262,JBL,Furniture,15075.39,124
22216,LG Kettle 740,LG,Home Appliances,10012.74,27
22217,JBL Backpack 496,JBL,Fashion,3582.51,13
22218,HP Jeans 314,HP,Fashion,22793.03,23
22219,Defy Sneakers 401,Defy,Fashion,12912.59,22
22220,Apple TV 110,Apple,Electronics,3145.91,147
22221,Adidas Smartphone 446,Adidas,Electronics,571.81,112
22222,Apple Keyboard 624,Apple,Accessories,13988.36,86
22223,Samsung Fridge 709,Samsung,Home Appliances,3242.5,149
22224,Philips Bed Frame 216,Philips,Furniture,23655.15,51
22225,Philips TV 393,Philips,Electronics,9208.11,66
22226,Adidas Washing Machine 612,Adidas,Home Appliances,2373.06,178
22227,Logitech Tablet 943,Logitech,Electronics,17134.13,47
22228,Philips Air Fryer 161,Philips,Home Appliances,23158.25,22
22229,LG Tablet 897,LG,Electronics,23435.28,49
22230,Philips Mouse 986,Philips,Accessories,13860.01,89
22231,Sony Headphones 581,Sony,Electronics,20663.15,20
22232,LG T-Shirt 569,LG,Fashion,13973.94,79
22233,Sony Tablet 377,Sony,Electronics,14385.94,110
22234,Nike Headphones 549,Nike,Electronics,17184.32,61
22235,LG Charger 517,LG,Accessories,4716.64,31
22236,Samsung Backpack 695,Samsung,Fashion,1628.7,54
22237,Philips Sneakers 606,Philips,Fashion,23688.26,12
22238,LG Washing Machine 379,LG,Home Appliances,9717.13,81
22239,Philips Mouse 305,Philips,Accessories,16000.5,170
22240,JBL Air Fryer 476,JBL,Home Appliances,15801.53,21
22241,Adidas Keyboard 654,Adidas,Accessories,1312.79,17
22242,Nike Charger 601,Nike,Accessories,19383.34,185
22243,Samsung TV 407,Samsung,Electronics,14505.94,34
22244,Apple Keyboard 526,Apple,Accessories,398.72,176
22245,JBL Bed Frame 887,JBL,Furniture,8186.94,182
22246,JBL Keyboard 986,JBL,Accessories,2763.28,174
22247,LG Power Bank 158,LG,Accessories,5528.35,39
22248,Logitech Sneakers 699,Logitech,Fashion,2363.13,146
22249,Dell Charger 731,Dell,Accessories,9130.14,62
22250,HP Tablet 273,HP,Electronics,22510.72,179
22251,HP Charger 890,HP,Accessories,17857.48,35
22252,HP Sneakers 976,HP,Fashion,16918.08,15
22253,Nike Bed Frame 254,Nike,Furniture,11874.56,32
22254,Logitech Laptop 304,Logitech,Electronics,15210.18,113
22255,Dell Mouse 481,Dell,Accessories,11284.27,30
22256,Defy Charger 863,Defy,Accessories,16292.19,124
22257,Nike Bed Frame 283,Nike,Furniture,10115.0,71
22258,Dell Microwave 201,Dell,Home Appliances,17743.18,134
22259,Samsung Office Chair 656,Samsung,Furniture,8679.12,184
22260,Nike Office Chair 776,Nike,Furniture,6403.85,50
22261,Sony Headphones 565,Sony,Electronics,11226.2,15
22262,Defy Headphones 919,Defy,Electronics,6449.01,103
22263,Logitech Microwave 330,Logitech,Home Appliances,9421.73,107
22264,JBL Backpack 108,JBL,Fashion,1299.6,120
22265,Dell Mouse 917,Dell,Accessories,14635.69,170
22266,Dell Fridge 180,Dell,Home Appliances,611.49,199
22267,HP Charger 857,HP,Accessories,3144.22,180
22268,Nike Microwave 628,Nike,Home Appliances,10538.97,12
22269,Adidas Power Bank 747,Adidas,Accessories,4126.35,27
22270,HP Tablet 907,HP,Electronics,5865.91,146
22271,Dell Tablet 465,Dell,Electronics,12307.95,125
22272,Samsung Smartphone 499,Samsung,Electronics,24238.89,13
22273,Sony Mouse 287,Sony,Accessories,6063.08,140
22274,Logitech Jeans 508,Logitech,Fashion,3882.88,90
22275,Sony Microwave 821,Sony,Home Appliances,10322.17,140
22276,JBL Mouse 910,JBL,Accessories,11082.53,128
22277,Defy Kettle 341,Defy,Home Appliances,6249.64,14
22278,HP Fridge 202,HP,Home Appliances,1606.68,199
22279,Logitech Charger 797,Logitech,Accessories,5142.13,188
22280,LG Charger 984,LG,Accessories,18638.66,55
22281,Samsung Jeans 122,Samsung,Fashion,13006.72,190
22282,Adidas Sneakers 755,Adidas,Fashion,19524.41,105
22283,Dell Backpack 354,Dell,Fashion,9542.95,135
22284,HP Jacket 873,HP,Fashion,5065.41,37
22285,Samsung Mouse 123,Samsung,Accessories,3446.97,37
22286,JBL Tablet 958,JBL,Electronics,7683.52,78
22287,LG Couch 324,LG,Furniture,18205.53,140
22288,Apple Microwave 583,Apple,Home Appliances,21933.18,95
22289,Defy Mouse 325,Defy,Accessories,21984.1,65
22290,Nike Washing Machine 527,Nike,Home Appliances,8110.03,15
22291,Apple T-Shirt 844,Apple,Fashion,7481.7,109
22292,HP Washing Machine 211,HP,Home Appliances,2991.39,166
22293,Nike Tablet 112,Nike,Electronics,1402.71,141
22294,Defy Jeans 216,Defy,Fashion,23584.65,116
22295,Adidas Laptop 869,Adidas,Electronics,7896.16,20
22296,Defy Power Bank 641,Defy,Accessories,22840.05,102
22297,Dell Charger 109,Dell,Accessories,5986.92,14
22298,Apple Office Chair 489,Apple,Furniture,6045.31,18
22299,Logitech Smartphone 786,Logitech,Electronics,1569.95,91
22300,Dell Kettle 110,Dell,Home Appliances,7561.16,173
22301,Nike Laptop 981,Nike,Electronics,23370.49,9
22302,Sony Bed Frame 512,Sony,Furniture,16072.37,12
22303,Logitech Microwave 342,Logitech,Home Appliances,10586.06,79
22304,LG Keyboard 959,LG,Accessories,9239.25,180
22305,Apple Tablet 299,Apple,Electronics,8061.31,19
22306,Sony Mouse 685,Sony,Accessories,8413.44,46
22307,Defy Washing Machine 999,Defy,Home Appliances,1086.33,110
22308,Nike Smartphone 257,Nike,Electronics,17254.29,55
22309,HP Mouse 981,HP,Accessories,9401.8,59
22310,Nike Sneakers 331,Nike,Fashion,20749.0,36
22311,Defy Sneakers 170,Defy,Fashion,1449.37,166
22312,HP Backpack 275,HP,Fashion,20255.32,62
22313,Logitech Kettle 158,Logitech,Home Appliances,8518.49,117
22314,Apple Bed Frame 678,Apple,Furniture,5062.71,66
22315,Logitech Kettle 107,Logitech,Home Appliances,11792.52,60
22316,Sony Office Chair 316,Sony,Furniture,13589.15,183
22317,LG Office Chair 856,LG,Furniture,4488.9,150
22318,Adidas T-Shirt 535,Adidas,Fashion,23545.46,140
22319,LG TV 150,LG,Electronics,20760.35,57
22320,Philips Keyboard 924,Philips,Accessories,22580.22,95
22321,Apple Laptop 144,Apple,Electronics,815.31,113
22322,JBL Office Chair 849,JBL,Furniture,21382.14,186
22323,Dell Charger 859,Dell,Accessories,9417.77,111
22324,Logitech Mouse 858,Logitech,Accessories,15203.22,151
22325,Logitech Keyboard 228,Logitech,Accessories,10480.36,18
22326,HP Office Chair 789,HP,Furniture,9837.68,193
22327,Nike TV 923,Nike,Electronics,13731.83,44
22328,Logitech Jacket 161,Logitech,Fashion,19553.33,199
22329,Apple Backpack 964,Apple,Fashion,2782.94,18
22330,HP T-Shirt 104,HP,Fashion,18587.53,170
22331,Apple Mouse 427,Apple,Accessories,10150.93,141
22332,JBL Keyboard 883,JBL,Accessories,1821.19,122
22333,Dell Mouse 934,Dell,Accessories,579.33,173
22334,Nike Microwave 173,Nike,Home Appliances,10311.37,30
22335,Sony Desk 204,Sony,Furniture,2530.96,83
22336,Samsung Office Chair 461,Samsung,Furniture,24977.59,194
22337,Adidas Fridge 251,Adidas,Home Appliances,8352.31,37
22338,Defy Headphones 720,Defy,Electronics,18835.73,19
22339,Defy Fridge 454,Defy,Home Appliances,10421.52,111
22340,JBL Laptop 967,JBL,Electronics,21735.46,112
22341,Samsung Fridge 257,Samsung,Home Appliances,17783.04,141
22342,JBL Bed Frame 370,JBL,Furniture,15023.92,25
22343,Logitech Jacket 941,Logitech,Fashion,20867.9,95
22344,Logitech Backpack 303,Logitech,Fashion,18711.99,160
22345,HP Fridge 952,HP,Home Appliances,22055.18,41
22346,Adidas Bed Frame 503,Adidas,Furniture,22346.68,191
22347,Nike Charger 912,Nike,Accessories,1234.99,118
22348,Samsung Bed Frame 680,Samsung,Furniture,23625.41,177
22349,LG Tablet 934,LG,Electronics,24724.23,159
22350,Apple Tablet 749,Apple,Electronics,16450.76,133
22351,Sony Mouse 813,Sony,Accessories,17618.46,118
22352,Apple Mouse 522,Apple,Accessories,5609.47,116
22353,Logitech Backpack 308,Logitech,Fashion,8332.75,2
22354,Defy Fridge 673,Defy,Home Appliances,10633.68,193
22355,Dell Fridge 163,Dell,Home Appliances,20341.33,72
22356,Nike Laptop 856,Nike,Electronics,9043.65,69
22357,Dell Fridge 805,Dell,Home Appliances,12754.5,135
22358,Apple Bed Frame 770,Apple,Furniture,1747.12,93
22359,JBL Jacket 538,JBL,Fashion,6179.96,117
22360,JBL Mouse 525,JBL,Accessories,362.03,136
22361,Logitech Bed Frame 890,Logitech,Furniture,8143.98,137
22362,LG Jeans 303,LG,Fashion,17221.84,93
22363,Logitech Charger 585,Logitech,Accessories,9847.39,143
22364,Logitech Couch 176,Logitech,Furniture,19993.96,134
22365,LG Jeans 319,LG,Fashion,3098.97,193
22366,Apple Headphones 211,Apple,Electronics,4074.59,28
22367,Dell Desk 502,Dell,Furniture,12246.7,28
22368,LG Fridge 561,LG,Home Appliances,14274.66,49
22369,Samsung Office Chair 429,Samsung,Furniture,362.52,189
22370,Sony Office Chair 509,Sony,Furniture,24795.71,1
22371,Samsung Keyboard 245,Samsung,Accessories,6729.93,119
22372,Logitech Charger 999,Logitech,Accessories,6545.02,80
22373,LG T-Shirt 231,LG,Fashion,1870.46,8
22374,Philips Kettle 540,Philips,Home Appliances,5892.15,74
22375,Samsung T-Shirt 132,Samsung,Fashion,10055.43,16
22376,Dell Couch 849,Dell,Furniture,22630.64,7
22377,LG Keyboard 822,LG,Accessories,17636.4,80
22378,Philips Bed Frame 175,Philips,Furniture,17377.44,194
22379,Sony Laptop 992,Sony,Electronics,22530.43,138
22380,Defy Office Chair 349,Defy,Furniture,24908.08,178
22381,HP Couch 899,HP,Furniture,24826.27,19
22382,Logitech Charger 628,Logitech,Accessories,16025.04,62
22383,Defy Smartphone 477,Defy,Electronics,18160.04,28
22384,Sony Microwave 472,Sony,Home Appliances,15015.86,13
22385,Logitech Mouse 312,Logitech,Accessories,5583.25,156
22386,LG TV 716,LG,Electronics,16267.07,156
22387,Samsung Office Chair 882,Samsung,Furniture,5200.11,167
22388,Dell Desk 416,Dell,Furniture,21388.13,91
22389,Samsung Power Bank 687,Samsung,Accessories,5867.72,10
22390,Dell Jacket 858,Dell,Fashion,11432.98,7
22391,JBL Sneakers 798,JBL,Fashion,18508.52,159
22392,Philips Kettle 683,Philips,Home Appliances,402.18,106
22393,Dell TV 430,Dell,Electronics,19833.76,66
22394,Sony Kettle 893,Sony,Home Appliances,2382.29,187
22395,LG Jacket 771,LG,Fashion,20980.24,89
22396,Adidas Office Chair 397,Adidas,Furniture,20865.62,72
22397,Nike Sneakers 898,Nike,Fashion,13052.08,98
22398,Dell Laptop 271,Dell,Electronics,15166.58,72
22399,Dell Air Fryer 169,Dell,Home Appliances,10099.02,194
22400,Sony Kettle 869,Sony,Home Appliances,12213.3,140
22401,Logitech T-Shirt 796,Logitech,Fashion,11410.9,124
22402,Sony Headphones 777,Sony,Electronics,17887.77,194
22403,Adidas Headphones 974,Adidas,Electronics,204.7,145
22404,Logitech Smartphone 652,Logitech,Electronics,4182.2,68
22405,JBL Power Bank 133,JBL,Accessories,19938.89,94
22406,Nike Keyboard 248,Nike,Accessories,2309.35,65
22407,Defy Smartphone 768,Defy,Electronics,1233.69,148
22408,Defy Washing Machine 370,Defy,Home Appliances,6881.69,32
22409,Sony Kettle 348,Sony,Home Appliances,13938.07,16
22410,Logitech Office Chair 357,Logitech,Furniture,4433.88,119
22411,Defy Jacket 340,Defy,Fashion,16427.29,193
22412,HP Keyboard 966,HP,Accessories,12233.92,81
22413,Defy Jacket 890,Defy,Fashion,10921.29,198
22414,HP Power Bank 393,HP,Accessories,14723.99,185
22415,Adidas Mouse 652,Adidas,Accessories,17438.0,5
22416,HP Power Bank 985,HP,Accessories,591.97,75
22417,HP Office Chair 653,HP,Furniture,21169.37,161
22418,Samsung Jacket 103,Samsung,Fashion,5127.06,94
22419,Philips Microwave 425,Philips,Home Appliances,23414.43,155
22420,JBL Smartphone 724,JBL,Electronics,23141.53,69
22421,Samsung Mouse 602,Samsung,Accessories,10615.58,115
22422,Sony Mouse 410,Sony,Accessories,13321.4,188
22423,Adidas Charger 657,Adidas,Accessories,1217.59,56
22424,Nike Couch 279,Nike,Furniture,21845.18,60
22425,Sony Backpack 617,Sony,Fashion,10796.86,168
22426,Apple Microwave 226,Apple,Home Appliances,9080.94,162
22427,Adidas Charger 793,Adidas,Accessories,3926.78,154
22428,Adidas Couch 972,Adidas,Furniture,13654.31,29
22429,Adidas Laptop 517,Adidas,Electronics,23078.13,161
22430,HP Microwave 253,HP,Home Appliances,4993.29,103
22431,Dell Smartphone 109,Dell,Electronics,15786.4,77
22432,LG Office Chair 903,LG,Furniture,15698.91,189
22433,HP Headphones 427,HP,Electronics,15944.68,199
